"Ensembl_gene_id","Gnomad_oe_lof_score","Gnomad_oe_mis_score","Exac_pli_score","Exac_prec_score","Exac_pnull_score"
"ENSG00000100263",0.70806,0.94159,4.9923e-05,0.67939,0.32056
"ENSG00000243811",1.2276,1.2176,4.4342e-18,0.00079338,0.99921
"ENSG00000100276",0.33762,0.5228,0.15264,0.78219,0.065165
"ENSG00000100281",0.22202,0.78728,0.41608,0.5839,1.27e-05
"ENSG00000100290",1.3534,0.97914,5.6329e-06,0.1457,0.8543
"ENSG00000100292",0.46485,1.0944,0.0078856,0.93361,0.058502
"ENSG00000184117",0.27781,0.57413,0.085581,0.91405,0.00036644
"ENSG00000100297",0.36297,0.85864,0.00034357,0.99957,8.6283e-05
"ENSG00000100299",0.89821,0.92047,1.2633e-11,0.094924,0.90508
"ENSG00000100302",0.16128,0.6644,0.52142,0.46318,0.015402
"ENSG00000100304",0.76631,1.0992,1.2409e-14,0.27749,0.72251
"ENSG00000100307",0.1621,0.69248,0.68186,0.3173,0.00084375
"ENSG00000100312",0.33192,0.91056,0.065682,0.92099,0.01333
"ENSG00000100314",0.29345,0.63014,0.1554,0.82976,0.014839
"ENSG00000100316",0.050277,0.72818,0.99472,0.0052809,1.1269e-07
"ENSG00000100324",0.58572,0.73358,3.9172e-07,0.94781,0.052188
"ENSG00000100341",0.6582,1.0417,1.0748e-06,0.80126,0.19874
"ENSG00000100344",0.65162,1.0605,4.0427e-07,0.82448,0.17552
"ENSG00000100345",0.03776,0.70308,1,7.9049e-15,1.4576e-38
"ENSG00000100348",0.97517,0.82876,2.7323e-05,0.33372,0.66625
"ENSG00000100353",0.062541,0.46242,0.9997,0.00030023,2.0972e-11
"ENSG00000239900",0.6894,0.8427,1.0361e-10,0.73543,0.26457
"ENSG00000100362",0.45278,0.98641,0.085565,0.77031,0.14413
"ENSG00000100373",1.1729,1.0719,1.3444e-10,0.028568,0.97143
"ENSG00000100376",0.58146,0.81886,6.086e-05,0.90247,0.097464
"ENSG00000100380",0.20193,0.79806,0.61395,0.38603,1.3102e-05
"ENSG00000100385",0.24959,0.94102,0.21334,0.78633,0.00033815
"ENSG00000100387",0,0.1665,0.94397,0.055843,0.00018766
"ENSG00000100395",0.51108,0.74569,6.198e-09,0.99843,0.0015656
"ENSG00000100399",0.75236,0.71104,2.9333e-08,0.51408,0.48592
"ENSG00000100410",0,0.075443,0.87376,0.12475,0.0014856
"ENSG00000100412",0.24246,0.63128,0.18091,0.81909,7.9334e-07
"ENSG00000100417",0.71669,0.80076,1.5411e-06,0.64927,0.35073
"ENSG00000100422",0.43048,0.87414,0.00010762,0.99765,0.0022472
"ENSG00000100425",0.1241,0.69983,0.99952,0.00048242,1.1164e-13
"ENSG00000100426",0.21312,0.75481,0.54708,0.45291,9.3425e-07
"ENSG00000100429",1.1828,1.0419,1.1227e-30,4.0013e-06,1
"ENSG00000129465",0.96023,1.0025,1.1713e-14,0.022027,0.97797
"ENSG00000090060",0.068719,0.48548,0.99998,1.9819e-05,5.6546e-15
"ENSG00000087303",0.37818,1.0209,7.5842e-08,1,7.2281e-08
"ENSG00000023608",1.0528,0.99806,1.898e-15,0.0075801,0.99242
"ENSG00000092201",0.045474,0.39788,1,4.7053e-09,8.3893e-24
"ENSG00000100442",0.53237,0.99941,0.00070604,0.92452,0.074775
"ENSG00000100448",0.78449,0.82106,7.8185e-06,0.51863,0.48136
"ENSG00000100450",1.1236,1.1482,1.2329e-07,0.11136,0.88864
"ENSG00000100453",1.4506,1.06,4.7804e-13,0.0038591,0.99614
"ENSG00000100478",0.9269,1.0057,2.2991e-06,0.29484,0.70515
"ENSG00000100479",0.48818,0.84925,1.0166e-06,0.99696,0.0030371
"ENSG00000100485",0.14989,0.71964,0.99963,0.00036698,9.6115e-17
"ENSG00000100504",0.7007,1.0044,1.2274e-16,0.67419,0.32581
"ENSG00000100522",0.50678,0.5963,0.013094,0.86952,0.11738
"ENSG00000100528",0.13142,0.53825,0.65247,0.34219,0.0053396
"ENSG00000100532",0.40939,0.96344,0.0068193,0.9769,0.016285
"ENSG00000100554",0.51749,0.71024,5.3052e-05,0.97122,0.028722
"ENSG00000100557",0.46834,0.97582,0.00062539,0.97869,0.020688
"ENSG00000100558",0.73059,0.84739,4.1257e-08,0.58761,0.41239
"ENSG00000100564",0.28432,0.72165,0.22036,0.74543,0.03421
"ENSG00000100567",0.057619,0.57015,0.98649,0.013513,1.1246e-06
"ENSG00000100577",1.0087,0.96758,3.7247e-11,0.049339,0.95066
"ENSG00000100580",0.31907,0.7844,0.077977,0.91185,0.010169
"ENSG00000100583",0.77465,0.95478,1.621e-10,0.36854,0.63146
"ENSG00000100591",0,0.63574,0.99881,0.0011883,1.4633e-08
"ENSG00000100596",0.18712,0.65626,0.76791,0.23209,2.7515e-06
"ENSG00000100599",0.60954,0.88111,5.5761e-10,0.95535,0.044647
"ENSG00000100601",0.6215,0.98853,4.9596e-06,0.8674,0.1326
"ENSG00000100604",0.30105,0.82576,0.032323,0.96733,0.0003445
"ENSG00000100612",1.0286,0.98026,6.183e-12,0.033216,0.96678
"ENSG00000100625",0.18587,0.77554,0.71108,0.2889,2.5885e-05
"ENSG00000100652",2.041,1.3957,5.0725e-16,0.00025332,0.99975
"ENSG00000100664",0.089602,0.72562,0.989,0.011003,1.3746e-07
"ENSG00000100711",0.23549,0.91031,0.32331,0.67358,0.0031186
"ENSG00000100714",0.26209,0.77455,0.031118,0.96888,2.5067e-08
"ENSG00000100739",0.53441,1.0259,0.0043971,0.87881,0.11679
"ENSG00000100749",0.35739,0.77592,0.002534,0.99688,0.00058721
"ENSG00000100823",0.77478,0.97152,2.3091e-07,0.48026,0.51974
"ENSG00000100836",0.21433,0.56093,0.4339,0.56477,0.0013308
"ENSG00000100842",0.78249,0.93311,1.827e-08,0.4186,0.5814
"ENSG00000100889",1.0562,1.0232,1.3889e-23,0.00031903,0.99968
"ENSG00000100906",0,0.82944,0.99338,0.0066175,9.6677e-07
"ENSG00000100911",0.35156,0.69159,0.016833,0.9787,0.00447
"ENSG00000100916",0.29973,0.51351,0.049267,0.94984,0.00088916
"ENSG00000100941",0.2551,0.87107,0.099898,0.9001,2.3418e-06
"ENSG00000019186",1.124,1.1732,5.9038e-23,0.00020163,0.9998
"ENSG00000020256",0.4466,0.74255,0.00017101,0.99417,0.005663
"ENSG00000100983",0.51506,0.84355,1.3956e-06,0.99062,0.0093761
"ENSG00000100994",0.66018,0.98471,1.1911e-14,0.89114,0.10886
"ENSG00000101000",0.502,0.86219,0.0056892,0.90715,0.087162
"ENSG00000101057",0.25227,0.77028,0.11403,0.88597,1.8634e-06
"ENSG00000101074",0.73407,0.88074,1.2589e-05,0.62192,0.37807
"ENSG00000101115",0,0.87349,0.99994,6.001e-05,1.0142e-11
"ENSG00000101138",0.10724,0.40599,0.95792,0.042077,3.7758e-06
"ENSG00000101150",0.58177,1.007,0.00016323,0.88764,0.1122
"ENSG00000101160",1.4998,0.85887,2.4575e-16,0.00061354,0.99939
"ENSG00000101162",0.84295,0.97958,9.6451e-08,0.32047,0.67953
"ENSG00000101187",0.68334,0.9257,1.1809e-10,0.7614,0.2386
"ENSG00000101197",0.80794,0.9705,1.5027e-07,0.39642,0.60358
"ENSG00000185019",0.47892,0.87395,0.00054065,0.97424,0.025217
"ENSG00000101210",0,0.20858,0.99606,0.0039402,2.7237e-07
"ENSG00000101213",0.92561,0.91866,4.3814e-13,0.049579,0.95042
"ENSG00000125508",1.0171,0.97979,7.3015e-12,0.036584,0.96342
"ENSG00000101220",0.56892,0.80577,0.0089024,0.81607,0.17503
"ENSG00000101255",1.3468,1.0284,1.8157e-13,0.0042022,0.9958
"ENSG00000101266",0.13277,0.27246,0.98402,0.01598,1.4068e-08
"ENSG00000172264",0.22495,0.86598,0.38449,0.6155,1.6173e-05
"ENSG00000101276",0.38488,0.76925,0.018765,0.96306,0.018173
"ENSG00000101282",0.98393,1.0917,8.2294e-08,0.16483,0.83517
"ENSG00000101311",0.60041,0.87588,3.1601e-11,0.97598,0.024022
"ENSG00000101327",0.93734,1.1193,0.00013252,0.41608,0.58379
"ENSG00000101342",0.40919,1.0795,0.013996,0.95863,0.027378
"ENSG00000101400",0.37495,0.76632,0.0059595,0.98991,0.0041298
"ENSG00000101405",0,0.72049,0.71566,0.27122,0.013119
"ENSG00000101421",0,0.39536,0.96504,0.034903,5.7869e-05
"ENSG00000129988",0.92357,1.014,6.3528e-15,0.029501,0.9705
"ENSG00000101438",0.067144,0.62487,0.96673,0.033256,1.0383e-05
"ENSG00000101441",1.5517,1.6425,5.3615e-07,0.072588,0.92741
"ENSG00000101444",0.32103,0.7455,0.030538,0.96761,0.0018485
"ENSG00000101446",1.649,0.83715,0.016117,0.48097,0.50292
"ENSG00000101447",0.79631,0.959,1.4714e-08,0.37865,0.62135
"ENSG00000101464",0.51542,0.84585,2.1859e-05,0.97882,0.021157
"ENSG00000101473",0.59955,0.96933,6.5765e-06,0.90257,0.097419
"ENSG00000101474",0.87576,0.86031,7.6164e-11,0.13915,0.86085
"ENSG00000091164",0.12413,0.64348,0.89809,0.10188,3.5697e-05
"ENSG00000101608",0.91559,0.57973,0.00056113,0.48136,0.51808
"ENSG00000101695",0.70461,0.792,5.1451e-05,0.68583,0.31412
"ENSG00000067829",0.30756,0.53055,0.091764,0.90043,0.0078062
"ENSG00000077713",0.35463,0.65686,0.084721,0.87494,0.040342
"ENSG00000123569",0.87205,1.1682,0.0024281,0.55519,0.44238
"ENSG00000101825",0.25959,1.0635,0.030219,0.96978,5.3024e-09
"ENSG00000101843",0.16144,0.72738,0.52083,0.4637,0.01547
"ENSG00000101846",0.14803,0.81431,0.76889,0.23078,0.00032698
"ENSG00000101849",0.11919,0.56027,0.98045,0.019547,1.1417e-07
"ENSG00000101856",0,0.96103,0.68524,0.2973,0.017461
"ENSG00000101883",0,1.0415,0.78332,0.21046,0.0062123
"ENSG00000101888",0,0.60517,0.83087,0.16593,0.0031991
"ENSG00000101890",0.69801,1.0124,1.0767e-13,0.69553,0.30447
"ENSG00000101892",0.49771,0.93802,0.00042279,0.96455,0.035031
"ENSG00000101916",0.23394,0.55667,0.30926,0.6906,0.00014463
"ENSG00000101940",0.084321,0.41767,0.90321,0.096636,0.00015387
"ENSG00000101951",0,0.93508,0.69637,0.28786,0.015772
"ENSG00000101958",0.062758,0.43365,0.97722,0.022778,4.0667e-06
"ENSG00000101972",0.01943,0.32974,1,3.9472e-08,3.6435e-20
"ENSG00000101981",0,0.53257,0.99747,0.0025271,9.2133e-08
"ENSG00000101986",0,0.69367,0.99889,0.0011065,1.2298e-08
"ENSG00000102057",0.25583,0.69104,0.21378,0.78456,0.001657
"ENSG00000102078",0,0.38558,0.98979,0.010203,2.7899e-06
"ENSG00000102103",0.10856,0.52529,0.77525,0.22328,0.0014734
"ENSG00000102109",0,0.65409,0.5241,0.4173,0.058607
"ENSG00000102128",0,1.0633,0.32251,0.49718,0.18031
"ENSG00000102195",0.14783,0.97019,0.57572,0.41411,0.01017
"ENSG00000102218",0,0.83107,0.95955,0.040365,8.3142e-05
"ENSG00000102221",0,0.6935,0.99981,0.00019303,1.7464e-10
"ENSG00000102226",0.027683,0.53406,0.99999,1.2253e-05,4.2803e-14
"ENSG00000102265",0.17227,0.69175,0.48258,0.49698,0.020435
"ENSG00000102313",1.1518,1.2963,1.2158e-24,7.5918e-05,0.99992
"ENSG00000102393",0,0.56338,0.99705,0.0029478,1.3414e-07
"ENSG00000075673",0.59899,0.89873,7.0817e-14,0.98914,0.010856
"ENSG00000102471",0.13336,0.85068,0.85304,0.14687,9.3683e-05
"ENSG00000102539",0.533,0.86143,0.011044,0.84795,0.14101
"ENSG00000102683",0.59669,1.0183,5.1318e-05,0.88216,0.11779
"ENSG00000102837",0.60344,0.94393,1.7272e-05,0.8852,0.11479
"ENSG00000065057",1.0283,1.1482,5.9508e-10,0.067516,0.93248
"ENSG00000006194",0.66321,1.0117,5.3236e-10,0.83173,0.16827
"ENSG00000087245",0.18545,0.89338,0.83952,0.16048,1.994e-07
"ENSG00000091651",0.81693,1.0903,4.7228e-07,0.40241,0.59759
"ENSG00000125149",0.137,0.68557,0.97752,0.022483,3.2626e-08
"ENSG00000102879",0.10496,0.60018,0.96362,0.036377,2.6261e-06
"ENSG00000102891",1.5328,1.146,0.00011367,0.22193,0.77796
"ENSG00000102898",0,0.25378,0.90979,0.089587,0.00062575
"ENSG00000102924",0.34325,0.55043,0.14748,0.78373,0.068789
"ENSG00000102931",0.75702,0.74822,3.2916e-05,0.58872,0.41125
"ENSG00000102934",0.55315,0.73573,0.0097631,0.83033,0.15991
"ENSG00000102962",0.93422,0.83623,0.007616,0.55996,0.43242
"ENSG00000102967",0.36379,1.0492,0.013604,0.9803,0.006093
"ENSG00000102970",1.366,0.81875,0.00015518,0.26104,0.73881
"ENSG00000102978",0.46773,0.59107,0.00063077,0.97892,0.020447
"ENSG00000102981",0.56924,0.69666,0.0034093,0.84405,0.15254
"ENSG00000102996",0.27926,0.82028,0.046092,0.95387,4.0474e-05
"ENSG00000103005",0.52478,0.91366,0.00076361,0.93123,0.068004
"ENSG00000103021",1.032,0.96033,5.9861e-16,0.0073989,0.9926
"ENSG00000103023",0.3787,0.90092,0.069421,0.87663,0.053951
"ENSG00000103024",1.3756,1.1138,5.2545e-06,0.14021,0.85978
"ENSG00000103035",0.24248,0.72778,0.27301,0.72602,0.00096564
"ENSG00000103037",1.1209,1.045,2.4151e-17,0.0021535,0.99785
"ENSG00000103056",0.21061,0.83987,0.52056,0.47941,2.8145e-05
"ENSG00000103066",0.22838,0.89222,0.35479,0.64471,0.00049634
"ENSG00000103089",0.27089,0.89203,0.13073,0.8684,0.00087
"ENSG00000103121",0.36907,1.276,0.20049,0.6571,0.14241
"ENSG00000185615",1.7748,1.2502,7.0347e-33,2.8117e-08,1
"ENSG00000242173",0,0.98864,0.9213,0.078259,0.00044212
"ENSG00000103152",1.0968,1.097,2.458e-12,0.019397,0.9806
"ENSG00000103160",0.49765,1.2091,0.0024681,0.93462,0.062914
"ENSG00000103175",1.1864,1.4649,2.2998e-11,0.019516,0.98048
"ENSG00000103194",0.080174,1.0721,0.9998,0.00020425,1.6602e-12
"ENSG00000103197",0.02332,1.0088,1,5.5157e-13,1.1026e-32
"ENSG00000103199",0.61271,1.2584,5.5477e-06,0.88231,0.11768
"ENSG00000103202",0.73797,1.1361,0.001243,0.6522,0.34655
"ENSG00000242612",1.0833,1.0029,1.5469e-09,0.061688,0.93831
"ENSG00000103266",0.33956,0.7539,0.021027,0.97575,0.003224
"ENSG00000103269",0.23608,0.76175,0.30747,0.69181,0.0007238
"ENSG00000103313",0.80954,1.2275,1.0353e-14,0.13907,0.86093
"ENSG00000103316",0.35135,0.7655,0.029768,0.96091,0.0093176
"ENSG00000103326",0.16548,0.78563,0.97647,0.023531,3.0247e-10
"ENSG00000103375",0.59054,0.86203,0.00040466,0.86013,0.13947
"ENSG00000103404",0.25044,0.84063,0.07071,0.92929,6.9688e-09
"ENSG00000103460",0.037731,0.80597,0.99955,0.00044735,2.7385e-10
"ENSG00000103495",0,0.86968,0.98776,0.012236,4.3559e-06
"ENSG00000103502",0.23406,0.8007,0.33761,0.64915,0.013238
"ENSG00000103546",0.26992,0.70579,0.065408,0.93457,2.3297e-05
"ENSG00000103550",0.77149,0.98137,2.4106e-07,0.48912,0.51088
"ENSG00000174197",0.03392,0.90168,1,8.9139e-17,2.6247e-43
"ENSG00000103569",0.28379,1.2755,0.17369,0.81423,0.012079
"ENSG00000103653",0.035079,0.3404,0.99979,0.00021147,4.4135e-11
"ENSG00000103707",0.55772,1.0654,4.3949e-06,0.95921,0.040781
"ENSG00000103710",0.61429,0.85195,0.00091101,0.81217,0.18692
"ENSG00000103811",0.58689,0.89602,3.8422e-07,0.94652,0.053478
"ENSG00000103966",0.50049,0.75203,2.7906e-05,0.98485,0.015123
"ENSG00000104055",1.0882,1.0181,2.4741e-25,0.00011028,0.99989
"ENSG00000104064",0.097288,0.42752,0.97894,0.021063,6.7831e-07
"ENSG00000104112",0.38446,0.9211,0.001306,0.99717,0.001522
"ENSG00000104129",0.4022,0.94581,0.0018155,0.99354,0.004646
"ENSG00000104140",0.10916,0.53109,0.7719,0.22656,0.0015363
"ENSG00000104142",0.22473,0.93503,0.3941,0.6059,6.1509e-07
"ENSG00000104147",1.0757,1.3235,1.7239e-07,0.13424,0.86576
"ENSG00000104164",1.0681,0.69237,8.4279e-09,0.086027,0.91397
"ENSG00000012232",0.41007,0.81014,3.9726e-05,0.99957,0.00038664
"ENSG00000079459",1.103,1.7284,1.9298e-14,0.0080087,0.99199
"ENSG00000123908",0.023776,0.28398,1,1.3306e-06,1.9181e-16
"ENSG00000076641",0.3429,0.8179,0.019736,0.97672,0.0035396
"ENSG00000042832",0.75818,1.0844,9.1349e-59,0.0026035,0.9974
"ENSG00000104221",0.80691,1.0086,6.4791e-12,0.22331,0.77669
"ENSG00000104231",0.7971,1,5.017e-08,0.39934,0.60066
"ENSG00000104237",0.51887,1.0629,4.6337e-13,0.99985,0.00015198
"ENSG00000104312",0.2248,0.61348,0.38608,0.61391,1.5976e-05
"ENSG00000104324",1.0295,0.85853,1.3465e-14,0.012459,0.98754
"ENSG00000104325",1.0846,0.9903,5.9544e-13,0.016227,0.98377
"ENSG00000104332",0,0.71304,0.96807,0.031883,4.6213e-05
"ENSG00000104368",0.41486,0.92808,3.4642e-05,0.99949,0.00047056
"ENSG00000104371",0.67617,0.92553,0.00058495,0.72847,0.27094
"ENSG00000104381",0.72397,0.7839,4.5739e-08,0.61018,0.38982
"ENSG00000104408",0.28308,0.39797,0.054835,0.94501,0.00015237
"ENSG00000104412",0.28183,0.82133,0.076977,0.92259,0.00043642
"ENSG00000104472",0.50881,0.89122,0.069337,0.74875,0.18191
"ENSG00000104499",0.32475,0.99489,0.22928,0.65443,0.11629
"ENSG00000104524",0.79589,0.97967,2.3988e-05,0.52038,0.47959
"ENSG00000104643",0.34857,1.3886,0.0010181,0.99889,8.9477e-05
"ENSG00000104671",0.34083,0.84107,0.058669,0.92547,0.015863
"ENSG00000104687",0.60177,0.88904,8.365e-07,0.91942,0.080578
"ENSG00000104689",1.0492,1.0881,4.4762e-14,0.013123,0.98688
"ENSG00000104695",0.22594,0.33448,0.37116,0.6284,0.00043705
"ENSG00000104722",0.28519,0.9785,0.026844,0.97314,1.8686e-05
"ENSG00000104756",0.23929,0.29284,0.25577,0.74419,4.6113e-05
"ENSG00000077348",0.54428,0.86899,0.0040823,0.86936,0.12656
"ENSG00000006712",0.4061,0.5617,9.2377e-05,0.99934,0.00056853
"ENSG00000076944",0.5572,0.90956,3.42e-08,0.98429,0.015713
"ENSG00000186529",0.96049,1.1427,6.1961e-16,0.014507,0.98549
"ENSG00000167384",0.50002,0.96275,4.6708e-06,0.99179,0.0082018
"ENSG00000090920",0.63461,0.88973,2.2669e-48,0.99983,0.00016838
"ENSG00000104804",0.83628,0.92288,3.1882e-16,0.068558,0.93144
"ENSG00000104808",0.95019,0.98925,6.5606e-09,0.13952,0.86048
"ENSG00000104823",0.69274,0.97208,6.7993e-07,0.71217,0.28783
"ENSG00000104824",0.080535,0.41352,0.99567,0.004328,1.4024e-08
"ENSG00000104826",0.97888,1.1647,0.0017724,0.48872,0.50951
"ENSG00000104848",0.29367,0.9176,0.15502,0.83008,0.014905
"ENSG00000104856",0.085513,0.64558,0.99259,0.007409,5.2181e-08
"ENSG00000104859",0.22727,0.67247,0.35752,0.64248,3.3409e-08
"ENSG00000104863",0.092938,0.73296,0.86067,0.13893,0.00039924
"ENSG00000104866",0.0838,0.68545,0.9938,0.0062033,3.3796e-08
"ENSG00000104870",0.32905,0.84987,0.042309,0.95219,0.005501
"ENSG00000104879",0.39628,0.88048,0.0081944,0.97922,0.012582
"ENSG00000104883",0.95659,1.0276,4.4347e-07,0.224,0.776
"ENSG00000104888",0,0.48822,0.9999,0.00010399,3.8706e-11
"ENSG00000104889",0.46278,0.98011,0.0035493,0.9569,0.039547
"ENSG00000104897",0.12381,0.50753,0.89948,0.10049,3.4446e-05
"ENSG00000104899",1.1248,1.1051,4.2844e-11,0.028061,0.97194
"ENSG00000104901",0.74359,1.0266,0.00037768,0.63551,0.36411
"ENSG00000104918",0.72172,0.93925,0.039671,0.66099,0.29934
"ENSG00000104941",0.67764,1.0623,1.3343e-10,0.78459,0.21541
"ENSG00000104946",0.9278,0.97862,1.4162e-20,0.0050886,0.99491
"ENSG00000104964",0.076541,0.50474,0.93613,0.063812,5.3186e-05
"ENSG00000104969",0.11423,0.61432,0.93693,0.063058,1.0442e-05
"ENSG00000104976",0.33962,1.2767,0.096918,0.87026,0.032825
"ENSG00000179943",0.18809,0.4124,0.53011,0.46679,0.0031015
"ENSG00000105072",0.73494,0.92644,3.8071e-09,0.55338,0.44662
"ENSG00000186115",0.97814,1.035,9.3333e-17,0.0091799,0.99082
"ENSG00000105131",1.164,1.0141,1.5863e-15,0.0035449,0.99646
"ENSG00000105143",0.16484,0.60542,0.78715,0.21279,5.2498e-05
"ENSG00000105198",0.73971,1.0559,0.001232,0.65028,0.34849
"ENSG00000105202",0.051439,0.76332,0.99376,0.006241,1.6952e-07
"ENSG00000105205",1.057,0.99945,1.8018e-05,0.27093,0.72905
"ENSG00000105246",0.33071,1.0639,0.1054,0.86586,0.028742
"ENSG00000105254",0.42796,0.80515,0.011378,0.95235,0.036272
"ENSG00000105255",0.23877,0.80253,0.25968,0.74028,4.4544e-05
"ENSG00000105258",0.2371,0.55404,0.32823,0.65755,0.014222
"ENSG00000105290",0.24984,0.84474,0.12779,0.87221,1.523e-06
"ENSG00000105321",0.48538,1.0295,1.5086e-05,0.99244,0.0075408
"ENSG00000105329",0.25883,0.63806,0.17182,0.82765,0.00052268
"ENSG00000105352",0.96142,1.1936,2.4253e-08,0.1553,0.8447
"ENSG00000105355",0.7399,1.0077,1.1411e-07,0.56681,0.43319
"ENSG00000105369",0.16253,0.70731,0.67917,0.31997,0.00086606
"ENSG00000105370",0.66204,1.1387,0.00064473,0.74803,0.25132
"ENSG00000105374",0.93635,0.9837,0.00013314,0.41696,0.58291
"ENSG00000105376",0.33072,0.68498,0.0019232,0.99804,3.5828e-05
"ENSG00000105388",0.66721,0.964,1.4495e-09,0.81317,0.18683
"ENSG00000105392",0.18543,0.91663,0.54442,0.45281,0.002772
"ENSG00000105398",1.3048,0.91079,1.5084e-15,0.0017871,0.99821
"ENSG00000105401",0.14512,0.71357,0.90316,0.096834,6.3318e-06
"ENSG00000105404",0.50001,0.78189,0.0057845,0.90874,0.085473
"ENSG00000105427",0.52534,0.83852,0.028013,0.80879,0.1632
"ENSG00000105428",0,0.96619,0.48721,0.43911,0.073682
"ENSG00000105509",0.90601,1.0461,1.0885e-11,0.08725,0.91275
"ENSG00000105514",0.89437,0.80175,1.1413e-05,0.37454,0.62545
"ENSG00000105516",0.27203,0.57555,0.24273,0.72907,0.028208
"ENSG00000105519",1.0182,1.1093,2.1818e-05,0.29852,0.70146
"ENSG00000187266",0.36558,0.81021,0.0071248,0.98968,0.0031939
"ENSG00000105538",0.095593,0.63403,0.99805,0.0019487,4.049e-10
"ENSG00000105607",0.36644,0.95404,0.0037561,0.9946,0.0016401
"ENSG00000105612",0.51163,0.87937,0.00035572,0.95574,0.0439
"ENSG00000105617",1.2698,1.25,5.9279e-11,0.017711,0.98229
"ENSG00000105640",0,0.65773,0.98392,0.016074,8.5145e-06
"ENSG00000105641",0.33386,0.87247,0.0029005,0.997,9.7901e-05
"ENSG00000105642",0.15676,0.64139,0.84003,0.15994,2.3854e-05
"ENSG00000105643",0.81795,0.85831,2.9514e-09,0.29764,0.70236
"ENSG00000105647",0.2937,0.66633,0.013276,0.98671,1.0747e-05
"ENSG00000105649",0,0.47258,0.95183,0.048046,0.00012857
"ENSG00000272333",0.018818,0.74634,1,2.5669e-16,8.4289e-41
"ENSG00000105664",0.53576,0.755,1.218e-09,0.99674,0.0032625
"ENSG00000105668",1.0918,1.0015,6.1438e-11,0.034608,0.96539
"ENSG00000105677",0.62512,0.88994,0.00010629,0.82571,0.17418
"ENSG00000105679",0.47572,0.94381,4.3113e-05,0.99172,0.0082369
"ENSG00000105698",0.052929,0.59092,0.99235,0.0076477,2.7869e-07
"ENSG00000105722",0.054782,0.6659,0.99031,0.0096926,4.9782e-07
"ENSG00000105723",0,0.42795,0.99917,0.00083135,6.1267e-09
"ENSG00000105738",0.10759,0.86216,1,4.8426e-06,3.0619e-19
"ENSG00000105767",0,0.52009,0.99777,0.0022303,6.7929e-08
"ENSG00000005421",0.86693,0.83733,8.9806e-11,0.15238,0.84762
"ENSG00000021461",0.7614,0.96852,1.9652e-11,0.38917,0.61083
"ENSG00000033050",0.27658,0.62928,0.028748,0.97125,3.4105e-06
"ENSG00000019991",0.13178,0.72943,0.99958,0.00042167,1.6274e-14
"ENSG00000091136",0.49866,0.94316,2.8587e-21,1,5.0555e-08
"ENSG00000078967",0.80548,0.69904,2.223e-05,0.50433,0.49565
"ENSG00000002745",0.70585,1.0209,1.7564e-06,0.67752,0.32248
"ENSG00000158516",0.97045,0.99848,2.1531e-15,0.015681,0.98432
"ENSG00000128510",1.0331,0.89704,5.844e-18,0.0034628,0.99654
"ENSG00000105793",0.40283,0.95294,0.0036686,0.98808,0.0082509
"ENSG00000105825",0.63525,1.0348,0.00078009,0.78454,0.21468
"ENSG00000105829",0.74465,0.92459,0.0038368,0.65417,0.34199
"ENSG00000105835",0.11809,0.45811,0.98206,0.017938,9.2395e-08
"ENSG00000105849",0.17294,0.95587,0.61576,0.38269,0.0015418
"ENSG00000105854",0.58189,0.83287,6.0565e-05,0.90194,0.098004
"ENSG00000105855",0.10167,0.85981,0.99948,0.00051718,3.2306e-12
"ENSG00000105856",0.30084,0.71884,0.021909,0.97797,0.00012512
"ENSG00000105866",0.12146,0.9385,0.99434,0.00566,1.106e-09
"ENSG00000105880",0.2738,0.98467,0.19581,0.79461,0.0095821
"ENSG00000105926",0.18147,0.64545,0.81873,0.18127,1.3745e-06
"ENSG00000105953",0.15016,0.47715,0.99794,0.0020644,1.581e-13
"ENSG00000105954",0.98634,1.1683,0.00010612,0.37528,0.62461
"ENSG00000105971",0.53584,0.95878,0.026627,0.80161,0.17176
"ENSG00000105996",0.27146,0.91718,0.20153,0.78942,0.0090486
"ENSG00000106003",0.30513,0.85349,0.095085,0.89755,0.0073601
"ENSG00000106004",0.58447,0.80129,0.0030691,0.82777,0.16916
"ENSG00000106006",0.90731,1.063,2.6883e-06,0.31877,0.68123
"ENSG00000106025",0.17237,0.81133,0.73305,0.26685,0.00010092
"ENSG00000106031",0,0.85306,0.95936,0.040552,8.4104e-05
"ENSG00000106069",0.31977,0.791,0.012278,0.98743,0.00029418
"ENSG00000106077",0.50446,0.90243,0.0023093,0.92941,0.068281
"ENSG00000106080",0.94787,0.98146,7.909e-06,0.31349,0.6865
"ENSG00000106089",0.060173,0.50486,0.98227,0.017724,2.1911e-06
"ENSG00000106100",0.84461,0.97829,1.6741e-17,0.045274,0.95473
"ENSG00000106258",0.9326,0.79986,5.1175e-15,0.026009,0.97399
"ENSG00000106266",0.28638,0.94723,0.068448,0.93102,0.00052816
"ENSG00000106299",0.16302,0.63861,0.8838,0.11619,2.0603e-06
"ENSG00000106302",1.1689,1.0081,2.8791e-16,0.0024991,0.9975
"ENSG00000106305",0.47409,1.1878,0.0072446,0.9277,0.06506
"ENSG00000106333",0.51489,0.95469,5.51e-05,0.97265,0.027299
